X,Y,subgeol,subwinrad3,subflocum3,subveg15
731431.75687400000,3844771.99669000000,2,3,1,3
737922.96950000000,3848734.76087000000,5,2,2,10
752525.86186100000,3855673.31490000000,5,2,2,1
727856.24573600000,3841584.39329000000,2,2,2,8
744533.00811000000,3843785.97747000000,1,2,2,3
739793.64098600000,3839489.15011000000,2,3,1,1
732616.08807200000,3840699.46694000000,2,3,1,1
740180.53753600000,3844306.88297000000,6,3,1,4
729247.22042500000,3851015.31923000000,1,1,2,11
732831.45504000000,3845718.40125000000,2,3,2,4
745315.41733100000,3853632.42914000000,6,3,1,1
739934.65755900000,3853428.43226000000,5,3,1,4
729928.00483900000,3844367.09847000000,2,2,1,4
739742.13687400000,3844442.47374000000,6,2,3,4
749709.33604000000,3846666.76221000000,5,3,1,4
732755.62440200000,3840770.13190000000,2,3,1,1
730006.47148200000,3852157.13509000000,2,3,1,1
737571.58463600000,3843174.23996000000,5,3,1,3
748326.14872200000,3845156.95921000000,1,3,1,3
733759.30102400000,3853806.75392000000,5,3,1,1
739103.09124700000,3855409.69174000000,6,3,1,4
754470.01489200000,3853273.94860000000,1,3,1,1
754560.52006900000,3843358.24353000000,1,1,1,4
744616.22063300000,3842539.08589000000,1,2,1,3
733424.84308100000,3851943.40531000000,5,3,2,1
727079.46890700000,3850185.88558000000,2,3,1,1
736931.53576500000,3844463.19560000000,6,3,2,3
738349.23963500000,3840546.93574000000,2,2,1,10
727433.42148600000,3854868.20538000000,6,3,1,4
736290.84541100000,3842990.05658000000,2,2,1,3
756386.44010000000,3852539.77007000000,1,3,1,1
744514.94251400000,3853077.87821000000,5,3,1,14
729686.03796500000,3842983.62309000000,2,3,2,8
756525.82788100000,3843384.04964000000,1,2,1,1
740678.50123300000,3851351.51030000000,5,2,1,1
725895.71579200000,3854451.02310000000,1,2,1,4
737285.35780400000,3855472.92879000000,6,3,1,1
752501.03003100000,3839037.49860000000,6,2,1,4
729776.32779900000,3840021.57423000000,2,3,1,1
740899.42361500000,3842304.59480000000,6,2,1,3
738051.26394300000,3846104.22166000000,6,3,1,4
752826.66007800000,3841280.76135000000,1,3,1,4
727460.00488100000,3855578.95765000000,6,3,2,4
743033.21100300000,3843744.90231000000,1,3,1,4
751301.75619500000,3839140.97960000000,6,2,3,1
746003.16238000000,3849714.18154000000,5,2,1,14
745962.90677000000,3842463.68690000000,1,3,1,4
727859.52529600000,3855906.29609000000,2,2,2,3
752806.44439300000,3844759.56112000000,1,2,1,4
738576.22756800000,3856170.75808000000,6,3,1,4
734786.10365100000,3841231.87526000000,2,3,1,11
733237.42324900000,3843354.93633000000,2,3,1,11
731011.10175700000,3848800.92200000000,1,3,1,4
728351.70488900000,3853051.41561000000,6,2,1,3
733445.75335100000,3849315.71393000000,5,2,1,1
754623.78034700000,3844807.58298000000,1,2,1,1
750984.04532600000,3841875.73987000000,1,3,1,3
747106.95819500000,3846032.87574000000,1,3,1,3
753956.54560500000,3843569.69530000000,1,3,1,4
729870.94375900000,3839357.33778000000,2,3,2,12
748098.56889900000,3852842.13966000000,6,2,1,1
725700.19929600000,3853657.72572000000,1,3,1,4
732811.58995500000,3842170.24399000000,2,2,1,3
747957.37035300000,3844447.23260000000,1,2,1,3
730972.21075100000,3846732.79194000000,2,2,2,8
737549.34779100000,3841335.47406000000,2,2,2,3
737782.59699900000,3848455.12447000000,5,2,1,1
740355.85094700000,3843312.38371000000,6,2,1,1
745029.38213800000,3854429.85759000000,6,3,1,4
755635.78543100000,3852110.64533000000,1,3,1,1
750019.57072800000,3851606.65989000000,6,3,1,1
736095.11075300000,3839227.57130000000,2,3,2,10
751123.89802400000,3844356.48090000000,1,1,1,3
726103.02038400000,3844466.61657000000,1,3,1,8
731858.10249100000,3849197.95534000000,6,2,1,4
753895.53747800000,3844165.80605000000,1,2,1,4
728094.49287300000,3843406.53249000000,1,3,1,4
742239.10343600000,3849329.31734000000,2,3,2,10
733235.80032600000,3839130.91502000000,2,3,1,10
732914.04477800000,3854339.09292000000,5,3,1,0
752154.85521600000,3852362.11118000000,1,2,2,1
731983.93870300000,3851597.07489000000,5,2,1,1
727844.77078700000,3850927.66720000000,1,1,1,3
749196.53734600000,3847602.19944000000,2,2,1,1
744245.09817600000,3853135.66415000000,5,3,1,14
740017.27882500000,3850947.09498000000,5,3,1,1
734991.70241600000,3841471.36219000000,2,3,1,11
745655.27051900000,3855190.63874000000,5,3,1,4
750189.29788700000,3855365.51502000000,6,2,3,1
754258.92296200000,3839562.52622000000,1,2,1,4
732968.61828500000,3839985.21998000000,2,3,1,1
733077.66122400000,3845436.81513000000,2,3,1,3
734377.92643900000,3842441.57182000000,2,3,1,8
756301.89985100000,3854193.73917000000,1,3,1,1
734581.99703700000,3852518.52999000000,2,2,1,1
751758.45971500000,3839234.01584000000,6,3,1,1
751819.81130800000,3844336.46029000000,1,3,1,4
748680.16965000000,3840197.76804000000,1,1,1,3
746854.48785900000,3840766.86555000000,6,3,1,1
748191.82353500000,3854968.96882000000,6,3,1,4
726380.91415300000,3839905.22309000000,2,3,1,10
728083.53628800000,3852268.01940000000,6,3,2,1
738448.45252500000,3845188.12724000000,6,2,1,3
737470.99310500000,3840336.59790000000,2,3,1,4
730941.86924500000,3855952.05837000000,1,1,1,8
728069.00345100000,3839766.89817000000,2,2,1,10
738360.56764700000,3850135.13470000000,5,2,1,4
726311.32810600000,3853393.02760000000,2,3,1,8
750193.10812200000,3843294.41375000000,1,1,1,3
745944.72450000000,3856200.71811000000,5,2,1,4
726127.09601200000,3845755.25777000000,2,3,1,11
736457.09579100000,3845701.90869000000,6,2,1,4
729137.58588400000,3854536.54056000000,6,3,1,1
739150.39603400000,3853297.52951000000,5,2,1,4
745962.14297400000,3841791.43795000000,1,3,1,4
743148.16150900000,3852132.62475000000,5,3,1,1
752864.56768700000,3841426.77217000000,1,2,1,3
752908.71166100000,3846756.02104000000,2,3,2,1
750631.96535900000,3850775.00384000000,6,3,1,0
744857.73944700000,3852713.43339000000,5,3,2,1
739848.30976600000,3841376.27993000000,5,3,1,10
746725.55998800000,3841501.37352000000,1,1,1,3
731036.88200400000,3840610.28040000000,2,3,2,1
748090.04557700000,3848742.05016000000,2,3,3,1
729827.42492900000,3853523.16719000000,6,2,1,4
737485.13253800000,3848765.73213000000,5,2,1,10
729965.77822600000,3848945.43053000000,2,3,2,4
729012.46939900000,3855816.81595000000,2,1,1,1
746983.75914000000,3841601.98866000000,1,3,3,4
734055.70073900000,3855070.06896000000,5,3,2,5
740023.20422800000,3839559.84517000000,2,3,1,1
726358.80589200000,3848769.25470000000,2,3,1,11
732617.71174300000,3846128.29150000000,1,3,2,2
741391.83655800000,3848049.85690000000,5,2,2,1
732827.53371000000,3842970.59010000000,2,2,1,3
725843.15654100000,3850892.46000000000,2,2,1,4
732643.84903400000,3856090.10849000000,6,3,2,1
741471.15191500000,3846653.34443000000,6,3,2,4
726818.25783500000,3839055.40125000000,2,3,2,10
737619.50714500000,3852638.04759000000,5,2,2,13
753047.95377100000,3842425.68346000000,1,2,1,3
743727.48174500000,3848260.41380000000,5,2,2,3
739235.87313600000,3853933.12283000000,5,2,1,1
727026.59127400000,3839628.12970000000,2,3,1,10
746615.13489800000,3848345.00806000000,2,2,1,10
750543.96927200000,3850135.65410000000,6,3,1,14
745823.59648500000,3851331.90435000000,5,3,2,14
738378.43050000000,3842530.29376000000,5,2,1,4
730928.99747400000,3839158.31054000000,2,3,1,10
730467.97835700000,3840273.22812000000,2,2,1,1
740912.83198700000,3855705.24397000000,5,3,2,4
748490.92714400000,3851381.95408000000,6,3,1,10
728768.78996700000,3853814.00474000000,6,3,2,4
753584.37433700000,3845085.55068000000,1,2,2,3
743455.84838900000,3852345.38731000000,5,1,1,3
744141.44208300000,3839229.72526000000,2,3,1,10
747115.68690700000,3845981.97715000000,1,3,1,4
733075.62424200000,3841541.33981000000,2,2,1,8
749005.66697000000,3849282.95855000000,5,3,1,1
745475.58305900000,3842612.60704000000,1,2,2,4
732993.59032100000,3844336.73760000000,2,3,2,11
730475.27319600000,3848580.30374000000,1,2,3,4
751192.39309000000,3856107.17495000000,6,2,1,1
744473.89520500000,3854023.33158000000,5,3,1,1
753242.91623300000,3854857.11855000000,6,2,1,3
743559.00705900000,3847996.39390000000,5,2,1,4
740034.06651800000,3849668.25878000000,5,3,2,1
743802.30350000000,3841175.13607000000,6,2,3,10
749593.89225300000,3854950.59267000000,6,2,1,4
749056.00841600000,3849616.88662000000,5,2,1,4
738856.64711100000,3849094.87098000000,2,2,2,10
741609.76571700000,3840602.75013000000,5,3,2,1
733883.99821600000,3844421.40173000000,2,3,1,3
753082.13963000000,3855911.64488000000,5,3,1,4
756273.90272000000,3855260.91791000000,1,3,1,1
754935.06073800000,3845751.14223000000,2,2,1,3
743898.76762100000,3848340.07595000000,5,2,1,1
725745.71984000000,3848465.38429000000,2,3,2,11
745889.12416000000,3847096.16931000000,5,1,1,3
727286.17079300000,3839360.09495000000,2,3,2,11
745159.79957300000,3854323.94021000000,6,2,1,4
728798.97872600000,3848784.15405000000,2,3,2,8
728155.20867900000,3852231.09115000000,6,3,1,1
752814.57362000000,3847711.78450000000,2,3,1,1
725758.44749300000,3841642.23864000000,2,3,1,4
742138.25450600000,3843551.19072000000,6,3,1,1
734632.72078400000,3847110.24449000000,1,2,1,2
752239.81257300000,3841837.32976000000,1,1,1,3
737136.71834300000,3849674.66701000000,2,3,1,14
745124.48528000000,3854178.60089000000,6,2,1,4
729082.47186300000,3853872.72349000000,6,2,1,4
743354.75120800000,3852980.78411000000,5,2,1,1
726378.84092600000,3840857.66414000000,2,3,2,1
743850.91087100000,3853318.01326000000,5,3,1,1
752491.08486100000,3849210.75605000000,5,3,1,1
748604.95552600000,3847570.07921000000,5,2,2,10
746872.36066500000,3847849.75998000000,2,2,1,5
744357.98517900000,3843157.46298000000,1,3,1,1
736057.99490000000,3852504.94010000000,5,2,1,10
741277.21156800000,3851426.21850000000,5,2,1,1
744268.74547800000,3845223.06883000000,1,2,1,1
733570.11559000000,3850638.85952000000,2,2,1,6
754326.59296000000,3843428.04591000000,1,2,3,1
753846.41151300000,3850969.82631000000,1,2,1,1
751700.82642100000,3852902.62866000000,1,3,1,4
729728.84604300000,3839596.03781000000,2,3,1,12
730065.64749900000,3841335.05071000000,2,3,1,1
746945.80055700000,3856213.92911000000,5,3,1,4
752961.67426900000,3851583.90302000000,1,3,1,4
747885.94230100000,3854640.65573000000,6,3,2,4
733731.41055800000,3849102.54619000000,6,2,3,1
733157.51715200000,3845696.51331000000,2,3,1,4
738729.15288200000,3842446.11169000000,6,2,1,14
742230.99601300000,3854593.42967000000,5,3,1,1
734680.00181000000,3853811.95745000000,2,2,2,10
754088.41888900000,3855708.91181000000,6,2,3,1
739624.99134500000,3841276.54828000000,5,3,3,10
741464.70555900000,3847624.83017000000,5,2,2,3
730749.31910300000,3849295.76617000000,1,3,1,4
741618.50231100000,3846521.54604000000,6,2,1,1
743446.45006100000,3841986.69166000000,6,2,3,4
744795.51768100000,3855864.34362000000,5,2,1,3
731126.23464000000,3845565.93130000000,2,3,2,10
726631.54093000000,3852828.72475000000,2,3,1,4
743669.04702900000,3854462.53230000000,5,3,2,1
749207.32933200000,3849401.52792000000,5,2,2,4
746935.61823900000,3847634.10358000000,5,2,1,14
746594.46747100000,3841229.18431000000,6,2,1,3
733896.49464700000,3841845.07850000000,2,3,1,8
753561.70830300000,3842073.30024000000,1,2,1,3
727776.57109100000,3856194.84438000000,2,3,2,1
729971.27490000000,3851925.68574000000,2,3,1,1
740919.77185400000,3854577.90186000000,6,2,1,1
739534.63264500000,3851700.59789000000,5,3,1,3
753078.95287000000,3855191.04203000000,6,3,1,3
728119.13565200000,3847460.35328000000,2,3,2,11
741948.79021400000,3854000.02084000000,5,3,1,1
752936.98201200000,3847207.23652000000,2,3,1,14
736984.80335100000,3856223.13939000000,6,3,1,1
753371.34023900000,3845669.06965000000,6,2,3,3
744002.42849000000,3855138.64805000000,6,3,1,4
745658.38979500000,3840034.59709000000,5,1,1,3
727810.44852000000,3842388.54140000000,1,2,1,8
748391.29605300000,3847123.63034000000,5,1,1,3
747471.16115300000,3846499.29293000000,1,1,1,4
734206.00517800000,3840005.68584000000,2,3,2,10
751920.80947600000,3838926.44794000000,6,2,1,3
748572.20296400000,3854398.51621000000,6,2,1,4
748288.82224400000,3854151.69331000000,6,3,1,4
749753.92427600000,3850542.60203000000,6,2,1,1
727100.15497500000,3848312.05962000000,2,3,1,11
743285.47313000000,3843239.05647000000,1,2,1,4
747826.19631300000,3852774.71642000000,6,2,2,4
734139.83176300000,3850766.20320000000,2,3,1,14
754292.38046400000,3842194.59492000000,1,3,1,3
730174.82759400000,3843044.61350000000,2,3,1,8
739619.12813500000,3855977.89566000000,6,3,1,1
752456.55242900000,3851929.98512000000,1,3,2,1
737542.33192500000,3845159.92567000000,6,2,3,3
746284.91166200000,3846820.33363000000,6,3,1,1
734705.76778900000,3853581.93683000000,2,2,1,10
750055.80553400000,3853284.14174000000,6,2,1,1
752954.35561200000,3847961.77845000000,5,3,2,1
752475.19593400000,3847934.32322000000,5,2,1,1
732911.02624200000,3840723.84269000000,2,3,2,1
749696.10221900000,3854783.43650000000,6,2,1,4
745851.89261000000,3847558.36137000000,5,3,1,4
741766.86239600000,3846266.61864000000,6,3,1,4
732740.16627600000,3851334.63839000000,5,3,1,1
747539.38714100000,3839186.86751000000,5,3,1,1
729855.83301200000,3839050.38118000000,2,3,1,11
731862.28444200000,3841240.35363000000,2,3,1,1
748994.22049900000,3856066.46985000000,6,3,3,1
740418.74031500000,3845981.95099000000,6,2,1,1
746586.23088900000,3846972.46828000000,6,2,2,1
734499.02568800000,3846715.93102000000,1,3,1,2
745445.31156900000,3839496.33792000000,2,2,2,1
729940.59775100000,3839796.76385000000,2,3,3,10
740423.92148300000,3856014.78165000000,6,3,2,1
732525.66585700000,3840296.18137000000,2,3,2,1
729670.34090800000,3846721.62641000000,2,3,2,8
734308.79915300000,3845540.63934000000,5,3,2,4
749867.04831100000,3851059.63559000000,6,3,1,14
726474.07029400000,3839436.94691000000,2,3,1,11
732057.27135500000,3841933.79266000000,2,3,2,11
746095.84612500000,3843051.81483000000,1,2,1,3
735961.71793100000,3844100.32379000000,5,3,1,1
727078.86999800000,3842007.03841000000,2,3,1,8
730758.62031700000,3851211.11473000000,2,2,1,5
728623.29572900000,3841021.71526000000,2,2,2,3
727327.56461800000,3853061.33395000000,2,3,1,4
755518.76871700000,3841182.40692000000,1,2,2,3
738803.32141700000,3847327.98721000000,5,2,1,4
743613.21426000000,3850349.41659000000,5,3,2,1
725806.67584200000,3850010.35611000000,2,3,1,4
727830.44397200000,3844712.91636000000,1,2,1,8
744493.87178700000,3848821.65972000000,2,2,1,10
746801.06695000000,3844378.30665000000,1,3,1,4
743383.57795200000,3853666.11991000000,5,3,2,1
748579.28286400000,3846090.50650000000,1,2,1,3
752187.23128700000,3848527.54140000000,5,2,1,1
731030.82588800000,3845938.17120000000,2,3,1,1
754165.12407300000,3851374.79774000000,1,2,3,1
732731.16267500000,3852561.16735000000,5,2,2,4
738135.62394500000,3851429.52720000000,5,2,2,1
753522.67185600000,3843855.84608000000,1,2,1,4
746744.13393700000,3847891.83325000000,2,2,1,10
745654.14910400000,3847547.90034000000,5,3,1,1
737598.39959800000,3846921.31111000000,6,2,1,1
754651.36526100000,3853761.69804000000,1,3,1,1
753397.55249400000,3848574.75671000000,5,2,1,10
733095.85586400000,3844898.29796000000,2,3,2,3
754351.87290800000,3855401.91423000000,6,2,1,4
755094.14354000000,3843345.47862000000,1,3,1,1
732569.89417200000,3846948.60134000000,1,3,1,4
753079.56391800000,3842562.30323000000,1,2,3,3
739695.60600900000,3839320.58571000000,2,3,2,11
751827.36279800000,3854379.21721000000,6,3,1,1
737064.28877300000,3851624.72735000000,5,2,1,10
752212.54351100000,3850604.18403000000,5,3,1,1
733617.05965100000,3845969.55005000000,1,3,1,2
745394.19965300000,3849266.25921000000,2,3,2,14
750194.96330200000,3847630.63306000000,2,3,1,0
751251.21097000000,3853625.49440000000,1,2,1,0
735692.29685600000,3839822.09236000000,2,3,1,4
744006.87186600000,3841809.36086000000,6,2,3,4
745872.70887200000,3849564.38419000000,5,3,1,5
729515.02973800000,3847522.25057000000,2,3,1,3
738145.05506600000,3854070.50737000000,6,2,1,4
744483.37776000000,3839956.94657000000,5,3,2,4
756412.17466600000,3854179.22317000000,1,3,1,1
733233.39646200000,3845633.90099000000,2,3,1,4
735740.33707600000,3849199.78996000000,2,2,2,6
751793.37099500000,3845393.17758000000,1,2,1,4
731849.83098700000,3849811.98979000000,6,2,2,1
744515.88788200000,3854284.09013000000,5,2,1,3
743399.82904300000,3855780.38237000000,5,2,1,4
744551.24584100000,3840010.21802000000,5,3,2,4
746744.15050600000,3847674.54616000000,2,2,1,0
743368.18449200000,3852694.02330000000,5,3,1,1
728877.22070600000,3841787.06651000000,2,2,1,4
740892.97438200000,3846714.71578000000,6,2,2,10
751387.99231800000,3847556.18865000000,2,3,1,5
746542.51299800000,3847230.04617000000,5,2,1,1
738479.20239400000,3846646.50945000000,6,2,2,3
748525.53764600000,3854683.65638000000,6,2,1,4
732277.82075600000,3842879.46762000000,2,3,3,11
730560.68269800000,3842571.80779000000,2,3,1,1
752522.51452900000,3839810.95393000000,1,2,2,3
753385.49209900000,3853935.23857000000,1,2,2,1
725868.20987000000,3847619.01156000000,2,3,1,11
747782.79864600000,3852233.83142000000,6,2,2,10
733836.67392500000,3846060.56215000000,1,2,2,2
746906.67148300000,3839291.54391000000,5,3,1,1
747386.25010900000,3840140.93464000000,6,1,1,4
741324.71904100000,3843498.07233000000,6,3,1,1
745763.14371500000,3847803.11499000000,5,1,1,4
730122.40745600000,3853694.61413000000,6,2,2,1
727367.78208400000,3851338.07301000000,1,2,1,10
738345.03910200000,3844132.70781000000,6,3,1,4
738115.93922300000,3849159.94356000000,2,2,1,0
756376.88557200000,3843500.69105000000,1,2,1,1
733901.23195500000,3847252.98017000000,1,2,1,4
742180.81916600000,3843598.68621000000,6,3,1,4
742399.06860700000,3839482.04069000000,2,3,1,10
734659.86206800000,3850464.72359000000,2,2,1,6
739283.64962900000,3843448.76852000000,6,3,1,4
755754.37300100000,3856042.50826000000,1,3,1,1
734985.40944100000,3848690.79067000000,6,2,1,10
734860.14026500000,3840799.00243000000,2,3,1,1
734158.96515400000,3848848.51691000000,6,3,1,1
750927.26661400000,3847738.38138000000,2,3,2,14
755115.87864700000,3849577.66856000000,6,3,1,1
744769.32492900000,3853431.65837000000,5,3,1,14
725828.83904600000,3848928.08604000000,2,3,2,11
738238.06898700000,3843807.00967000000,6,3,1,4
752634.65493800000,3839380.57521000000,6,3,1,4
743680.48653800000,3855300.90215000000,5,1,1,10
744285.33969000000,3845752.74519000000,1,2,3,1
751700.00503500000,3846912.54645000000,2,2,1,1
752319.31117000000,3855771.15916000000,5,2,1,1
752821.34434200000,3845887.51411000000,6,2,1,3
732416.21467000000,3849915.18935000000,5,2,2,12
748658.51077200000,3847784.16513000000,2,2,1,10
747946.99921400000,3839801.10808000000,6,2,2,3
739072.73507000000,3843687.11022000000,6,2,2,4
752805.07202200000,3841865.35029000000,1,1,1,3
733581.77354900000,3840110.23095000000,2,2,1,10
727631.69503500000,3853029.11083000000,6,2,1,3
742620.06670100000,3842074.20201000000,6,3,1,4
738943.76428000000,3842555.22938000000,6,2,1,10
735136.55793300000,3839805.07349000000,2,3,1,4
737770.57912000000,3844269.92969000000,6,2,2,4
734340.82473900000,3839500.47137000000,2,3,1,10
748363.53215700000,3848533.10338000000,2,3,1,1
729211.24209700000,3856177.14977000000,1,2,1,1
